Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-06-27,OCEA,6.51,6.206,6.56,5.91,-2.105263157894745,6.65,7.29,7.29,6.54,1110860.0,7.0,6.95,7.07,6.07,2745939.0
2023-06-28,OCEA,5.85,5.94,5.99,5.7,-2.500000000000006,6.0,6.51,6.5604,5.91,533633.0,6.65,7.29,7.29,6.54,1110860.0
2023-06-29,OCEA,5.78,5.965,6.1,5.78,-4.620462046204611,6.06,5.85,6.23,5.7,322583.0,6.0,6.51,6.5604,5.91,533633.0
2023-06-30,OCEA,6.0,6.027,6.08,5.9,-1.4778325123152687,6.09,5.78,6.18,5.78,255863.0,6.06,5.85,6.23,5.7,322583.0
2023-07-03,OCEA,5.93,5.88,6.06,5.87,-1.3311148086522475,6.01,6.0,6.08,5.87,180496.0,6.09,5.78,6.18,5.78,255863.0
2023-07-05,OCEA,5.94,5.76,5.984,5.722,-2.3026315789473633,6.08,5.93,6.08,5.87,90654.0,6.01,6.0,6.08,5.87,180496.0
2023-07-06,OCEA,5.85,5.79,5.86,5.65,-1.5151515151515276,5.94,5.94,6.05,5.722,177193.0,6.08,5.93,6.08,5.87,90654.0
2023-07-07,OCEA,5.8,5.63,5.8,5.61,-0.34364261168385674,5.82,5.85,5.9499,5.65,291038.0,5.94,5.94,6.05,5.722,177193.0
2023-07-10,OCEA,5.5,5.64,5.74,5.45,1.8518518518518452,5.4,5.8,5.8,5.28,338117.0,5.82,5.85,5.9499,5.65,291038.0
2023-07-11,OCEA,5.56,5.51,5.68,5.5,-2.7972027972028,5.72,5.5,5.75,5.45,323625.0,5.4,5.8,5.8,5.28,338117.0
2023-07-12,OCEA,5.5,5.3,5.5,5.27,1.6635859519408478,5.41,5.56,5.68,5.3,427890.0,5.72,5.5,5.75,5.45,323625.0
2023-07-13,OCEA,5.4,5.38,5.43,5.32,-0.3690036900368925,5.42,5.5,5.5,5.27,209718.0,5.41,5.56,5.68,5.3,427890.0
2023-07-14,OCEA,5.28,5.251,5.39,5.2,-0.3773584905660297,5.3,5.4,5.43,5.1815,148540.0,5.42,5.5,5.5,5.27,209718.0
2023-07-17,OCEA,5.35,5.34,5.378,5.25,0.7532956685499066,5.31,5.28,5.4,5.165,182255.0,5.3,5.4,5.43,5.1815,148540.0
2023-07-18,OCEA,5.29,5.35,5.4,5.29,-0.5639097744360949,5.32,5.35,5.4,5.21,189368.0,5.31,5.28,5.4,5.165,182255.0
2023-07-19,OCEA,5.2,5.19,5.25,5.1,0.38610038610039504,5.18,5.29,5.4,5.13,263734.0,5.32,5.35,5.4,5.21,189368.0
2023-07-20,OCEA,5.15,5.03,5.15,4.96,-0.3868471953578254,5.17,5.2,5.25,5.1,103766.0,5.18,5.29,5.4,5.13,263734.0
2023-07-21,OCEA,5.39,5.275,5.41,5.26,-0.5535055350553552,5.42,5.15,5.45,4.96,306960.0,5.17,5.2,5.25,5.1,103766.0
2023-07-24,OCEA,5.3,5.096,5.3,5.08,-0.9345794392523332,5.35,5.39,5.42,5.18,153251.0,5.42,5.15,5.45,4.96,306960.0
2023-07-25,OCEA,5.06,4.93,5.06,4.86,0.7968127490039849,5.02,5.3,5.3,4.98,186836.0,5.35,5.39,5.42,5.18,153251.0
2023-07-26,OCEA,4.73,4.61,4.89,4.61,0.21186440677967533,4.72,5.06,5.06,4.67,368279.0,5.02,5.3,5.3,4.98,186836.0
2023-07-27,OCEA,4.74,4.56,4.74,4.52,0.8510638297872347,4.7,4.73,4.8899,4.5424,336069.0,4.72,5.06,5.06,4.67,368279.0
2023-07-28,OCEA,4.46,4.49,4.543,4.34,-0.4464285714285817,4.48,4.74,4.74,4.42,241095.0,4.7,4.73,4.8899,4.5424,336069.0
2023-07-31,OCEA,4.66,4.815,4.87,4.66,0.43103448275863065,4.64,4.46,4.71,4.3401,215980.0,4.48,4.74,4.74,4.42,241095.0
2023-08-01,OCEA,5.25,4.626,5.54,4.52,11.940298507462677,4.69,4.66,4.87,4.65,165827.0,4.64,4.46,4.71,4.3401,215980.0
2023-08-02,OCEA,4.4,4.35,4.57,4.32,-5.579399141630897,4.66,5.25,5.54,4.46,6685183.0,4.69,4.66,4.87,4.65,165827.0
2023-08-03,OCEA,4.35,4.25,4.37,4.16,-1.1363636363636525,4.4,4.4,4.57,4.2705,425230.0,4.66,5.25,5.54,4.46,6685183.0
2023-08-04,OCEA,4.49,4.34,4.49,4.32,0.4474272930648874,4.47,4.35,4.5,4.16,317596.0,4.4,4.4,4.57,4.2705,425230.0
2023-08-07,OCEA,4.29,4.247,4.29,4.15,-1.6055045871559697,4.36,4.49,4.49,4.22,159529.0,4.47,4.35,4.5,4.16,317596.0
2023-08-08,OCEA,4.21,4.17,4.252,4.11,-1.4051522248243469,4.27,4.29,4.39,4.15,165515.0,4.36,4.49,4.49,4.22,159529.0
2023-08-09,OCEA,4.38,4.311,4.48,4.3,-0.454545454545465,4.4,4.21,4.46,4.11,157983.0,4.27,4.29,4.39,4.15,165515.0
2023-08-10,OCEA,4.2,4.259,4.26,4.09,-1.17647058823529,4.25,4.38,4.48,4.21,138824.0,4.4,4.21,4.46,4.11,157983.0
2023-08-11,OCEA,4.31,4.24,4.31,4.181,0.0,4.31,4.2,4.34,4.09,345956.0,4.25,4.38,4.48,4.21,138824.0
2023-08-14,OCEA,4.32,4.32,4.33,4.25,-0.9174311926605512,4.36,4.31,4.413,4.1807,103467.0,4.31,4.2,4.34,4.09,345956.0
2023-08-15,OCEA,4.46,4.495,4.54,4.4,-2.407002188183814,4.57,4.32,4.62,4.25,118156.0,4.36,4.31,4.413,4.1807,103467.0
2023-08-16,OCEA,4.38,4.33,4.42,4.21,0.45871559633026543,4.36,4.46,4.58,4.33,113531.0,4.57,4.32,4.62,4.25,118156.0
2023-08-17,OCEA,4.23,4.18,4.23,4.161,-0.47058823529410765,4.25,4.38,4.42,4.21,112379.0,4.36,4.46,4.58,4.33,113531.0
2023-08-18,OCEA,4.11,4.22,4.22,4.11,-1.6746411483253443,4.18,4.23,4.24,4.0802,99222.0,4.25,4.38,4.42,4.21,112379.0
2023-08-21,OCEA,4.2,4.131,4.2,4.06,1.6949152542372952,4.13,4.11,4.26,4.11,61219.0,4.18,4.23,4.24,4.0802,99222.0
2023-08-22,OCEA,4.2,4.14,4.2,4.13,0.23866348448686842,4.19,4.2,4.22,4.06,90700.0,4.13,4.11,4.26,4.11,61219.0
2023-08-23,OCEA,4.3,4.47,4.51,4.289,-0.23255813953487878,4.3,4.2,4.35,4.12,96184.0,4.19,4.2,4.22,4.06,90700.0
2023-08-24,OCEA,4.51,4.38,4.51,4.35,0.4454342984409705,4.49,4.29,4.635,4.2894,186616.0,4.3,4.2,4.35,4.12,96184.0
2023-08-25,OCEA,4.32,4.31,4.335,4.27,1.408450704225364,4.26,4.51,4.51,4.24,75794.0,4.49,4.29,4.635,4.2894,186616.0
2023-08-28,OCEA,4.55,4.44,4.55,4.44,1.5624999999999862,4.48,4.32,4.48,4.27,46144.0,4.26,4.51,4.51,4.24,75794.0
2023-08-29,OCEA,4.83,4.53,4.87,4.45,7.333333333333335,4.5,4.55,4.636,4.41,60872.0,4.48,4.32,4.48,4.27,46144.0
2023-08-30,OCEA,4.26,4.291,4.34,4.24,-1.8433179723502322,4.34,4.83,4.87,4.26,536320.0,4.5,4.55,4.636,4.41,60872.0
2023-08-31,OCEA,4.37,4.431,4.46,4.34,-1.7977528089887655,4.45,4.26,4.52,4.24,70148.0,4.34,4.83,4.87,4.26,536320.0
2023-09-01,OCEA,4.59,4.45,4.605,4.45,1.7738359201773852,4.51,4.37,4.57,4.34,66547.0,4.45,4.26,4.52,4.24,70148.0
2023-09-05,OCEA,4.58,4.55,4.58,4.41,1.1037527593818945,4.53,4.59,4.605,4.4084,64147.0,4.51,4.37,4.57,4.34,66547.0
2023-09-06,OCEA,4.49,4.444,4.57,4.36,-3.111111111111104,4.5,4.58,4.66,4.41,102178.0,4.53,4.59,4.605,4.4084,64147.0
2023-09-07,OCEA,4.25,4.204,4.29,4.17,-0.9324009324009332,4.29,4.36,4.57,4.25,67115.0,4.5,4.58,4.66,4.41,102178.0
2023-09-08,OCEA,4.33,4.25,4.33,4.22,2.6066350710900554,4.22,4.25,4.3099,4.17,76274.0,4.29,4.36,4.57,4.25,67115.0
2023-09-11,OCEA,4.27,4.29,4.29,4.2,1.4251781472683993,4.21,4.33,4.33,4.17,38007.0,4.22,4.25,4.3099,4.17,76274.0
2023-09-12,OCEA,4.23,4.284,4.3,4.18,1.1961722488038447,4.18,4.27,4.29,4.15,52707.0,4.21,4.33,4.33,4.17,38007.0
2023-09-13,OCEA,4.24,4.26,4.28,4.23,0.23640661938533772,4.23,4.23,4.32,4.1801,58762.0,4.18,4.27,4.29,4.15,52707.0
2023-09-14,OCEA,4.22,4.26,4.31,4.22,0.476190476190466,4.2,4.24,4.28,4.15,63120.0,4.23,4.23,4.32,4.1801,58762.0
2023-09-15,OCEA,4.18,4.22,4.24,4.15,-1.6470588235294186,4.25,4.22,4.38,4.22,91074.0,4.2,4.24,4.28,4.15,63120.0
2023-09-18,OCEA,4.11,4.14,4.15,4.01,-1.9093078758949895,4.19,4.18,4.24,4.0201,265643.0,4.25,4.22,4.38,4.22,91074.0
2023-09-19,OCEA,4.1,4.16,4.28,4.04,-0.4854368932038947,4.12,4.11,4.3,4.01,100335.0,4.19,4.18,4.24,4.0201,265643.0
2023-09-20,OCEA,4.07,4.07,4.15,4.027,0.0,4.07,4.1,4.2799,4.04,71505.0,4.12,4.11,4.3,4.01,100335.0
2023-09-21,OCEA,4.14,4.08,4.14,4.05,-0.956937799043063,4.18,4.07,4.27,4.0275,84324.0,4.07,4.1,4.2799,4.04,71505.0
2023-09-22,OCEA,4.07,4.06,4.11,4.0,0.0,4.07,4.14,4.15,4.04,58825.0,4.18,4.07,4.27,4.0275,84324.0
2023-09-25,OCEA,4.06,4.08,4.14,4.01,0.24691358024690832,4.05,4.07,4.16,4.0,41062.0,4.07,4.14,4.15,4.04,58825.0
2023-09-26,OCEA,4.09,4.085,4.11,4.021,-1.463414634146332,4.1,4.06,4.14,4.01,84097.0,4.05,4.07,4.16,4.0,41062.0
2023-09-27,OCEA,4.21,4.17,4.25,4.17,0.7177033492823026,4.18,4.04,4.2,4.0213,41131.0,4.1,4.06,4.14,4.01,84097.0
2023-09-28,OCEA,4.25,4.19,4.25,4.11,0.0,4.25,4.21,4.285,4.1701,41826.0,4.18,4.04,4.2,4.0213,41131.0
2023-09-29,OCEA,4.21,4.22,4.231,4.2,-1.4051522248243469,4.27,4.25,4.35,4.1101,38303.0,4.25,4.21,4.285,4.1701,41826.0
2023-10-02,OCEA,3.88,3.875,3.9,3.85,-0.5128205128205132,3.9,4.21,4.26,3.88,95069.0,4.27,4.25,4.35,4.1101,38303.0
2023-10-03,OCEA,3.0,2.74,3.08,2.64,-14.285714285714285,3.5,3.88,3.9,3.46,125326.0,3.9,4.21,4.26,3.88,95069.0
2023-10-04,OCEA,2.5,2.31,2.52,2.31,-8.759124087591248,2.74,3.0,3.08,2.38,4477900.0,3.5,3.88,3.9,3.46,125326.0
2023-10-05,OCEA,2.35,2.315,2.35,2.25,0.42735042735043727,2.34,2.5,2.52,2.25,845282.0,2.74,3.0,3.08,2.38,4477900.0
2023-10-06,OCEA,2.44,2.3,2.44,2.23,-2.0080321285140665,2.49,2.35,2.52,2.25,382147.0,2.34,2.5,2.52,2.25,845282.0
2023-10-09,OCEA,2.35,2.33,2.35,2.28,0.42735042735043727,2.34,2.44,2.44,2.23,238594.0,2.49,2.35,2.52,2.25,382147.0
2023-10-10,OCEA,2.31,2.32,2.33,2.23,-1.7021276595744694,2.35,2.35,2.36,2.27,86426.0,2.34,2.44,2.44,2.23,238594.0
2023-10-11,OCEA,2.31,2.3,2.35,2.3,-1.282051282051274,2.34,2.31,2.3942,2.23,88369.0,2.35,2.35,2.36,2.27,86426.0
2023-10-12,OCEA,2.15,2.159,2.19,2.05,0.9389671361502356,2.13,2.31,2.35,2.1,222470.0,2.34,2.31,2.3942,2.23,88369.0
2023-10-13,OCEA,2.18,2.14,2.18,2.08,3.809523809523813,2.1,2.15,2.19,2.04,340327.0,2.13,2.31,2.35,2.1,222470.0
2023-10-16,OCEA,2.0,2.035,2.07,1.95,-2.9126213592233037,2.06,2.18,2.18,2.05,115950.0,2.1,2.15,2.19,2.04,340327.0
2023-10-17,OCEA,1.94,1.98,2.05,1.94,0.5181347150259072,1.93,2.0,2.07,1.91,137062.0,2.06,2.18,2.18,2.05,115950.0
2023-10-18,OCEA,1.93,1.93,1.93,1.89,-0.25906735751294785,1.93,1.94,2.05,1.93,107430.0,1.93,2.0,2.07,1.91,137062.0
2023-10-19,OCEA,1.96,1.9,1.96,1.9,2.0833333333333353,1.92,1.925,1.93,1.85,69318.0,1.93,1.94,2.05,1.93,107430.0
2023-10-20,OCEA,1.96,2.02,2.03,1.92,0.0,1.96,1.96,2.06,1.87,179266.0,1.92,1.925,1.93,1.85,69318.0
2023-10-23,OCEA,1.88,1.8,1.88,1.8,0.6290322580645065,1.86,1.96,2.03,1.83,135157.0,1.96,1.96,2.06,1.87,179266.0
2023-10-24,OCEA,1.72,1.73,1.78,1.72,-0.5780346820809253,1.73,1.8717,1.8717,1.7,90019.0,1.86,1.96,2.03,1.83,135157.0
2023-10-25,OCEA,1.81,1.74,1.84,1.72,3.4285714285714315,1.75,1.72,1.78,1.71,55541.0,1.73,1.8717,1.8717,1.7,90019.0
2023-10-26,OCEA,1.73,1.745,1.75,1.71,0.0,1.73,1.81,1.84,1.7,54910.0,1.75,1.72,1.78,1.71,55541.0
