Date,Ticker,9:30 Price,10:30 Price,High Price,Low Price,Gap Percentage,previous_day_close,previous_day_open,previous_day_high,previous_day_low,previous_day_volume,two_days_ago_close,two_days_ago_open,two_days_ago_high,two_days_ago_low,two_days_ago_volume
2023-04-03,HSCS,0.95,0.997,0.998,0.95,-3.748733535967582,0.987,1.01,1.0199,0.9696,25127.0,0.985,0.9871,1.08,0.97,57002.0
2023-04-04,HSCS,1.0,0.98,1.0,0.98,-0.990099009900991,1.01,0.95,1.05,0.95,53114.0,0.987,1.01,1.0199,0.9696,25127.0
2023-04-05,HSCS,0.98,0.98,0.99,0.98,1.0309278350515474,0.97,1.0,1.0,0.93,82537.0,1.01,0.95,1.05,0.95,53114.0
2023-04-06,HSCS,0.96,0.96,0.96,0.95,4.3478260869565135,0.92,0.98,0.9899,0.9013,38224.0,0.97,1.0,1.0,0.93,82537.0
2023-04-10,HSCS,0.91,0.93,0.964,0.91,0.5524861878453043,0.905,0.96,0.96,0.905,13683.0,0.92,0.98,0.9899,0.9013,38224.0
2023-04-11,HSCS,0.94,0.977,0.977,0.9,-1.2598425196850405,0.9525,0.91,0.9919,0.91,16978.0,0.905,0.96,0.96,0.905,13683.0
2023-04-12,HSCS,1.1,1.21,1.29,1.08,3.7735849056603805,1.06,0.9405,1.06,0.9,111059.0,0.9525,0.91,0.9919,0.91,16978.0
2023-04-13,HSCS,1.27,1.077,1.27,1.06,2.5268426576249383,1.2387,1.1,1.29,1.08,163874.0,1.06,0.9405,1.06,0.9,111059.0
2023-04-14,HSCS,1.17,1.35,1.42,1.17,0.0,1.17,1.27,1.27,1.06,210141.0,1.2387,1.1,1.29,1.08,163874.0
2023-04-17,HSCS,1.1,1.166,1.21,1.04,2.803738317757012,1.07,1.17,1.49,1.0001,597879.0,1.17,1.27,1.27,1.06,210141.0
2023-04-18,HSCS,1.13,1.073,1.165,1.07,-3.203700531094749,1.1674,1.1,1.21,1.04,286165.0,1.07,1.17,1.49,1.0001,597879.0
2023-04-19,HSCS,1.13,1.08,1.13,1.08,2.7272727272727093,1.1,1.13,1.1655,1.07,66179.0,1.1674,1.1,1.21,1.04,286165.0
2023-04-20,HSCS,1.09,1.06,1.105,1.05,0.0,1.09,1.13,1.1302,1.07,66134.0,1.1,1.13,1.1655,1.07,66179.0
2023-04-21,HSCS,1.1,1.03,1.1,1.021,4.384133611691024,1.0538,1.09,1.105,1.02,71802.0,1.09,1.13,1.1302,1.07,66134.0
2023-04-24,HSCS,1.03,1.01,1.03,0.983,4.029895970104034,0.9901,1.1,1.1,0.9352,120442.0,1.0538,1.09,1.105,1.02,71802.0
2023-04-25,HSCS,0.934,0.92,0.935,0.89,4.999999999999998,0.89,1.03,1.03,0.8801,131598.0,0.9901,1.1,1.1,0.9352,120442.0
2023-04-26,HSCS,0.93,0.917,0.935,0.88,5.71785836080482,0.8797,0.9345,0.935,0.8797,102544.0,0.89,1.03,1.03,0.8801,131598.0
2023-04-27,HSCS,0.88,0.88,0.88,0.88,0.0,0.88,0.93,0.935,0.88,71250.0,0.8797,0.9345,0.935,0.8797,102544.0
2023-04-28,HSCS,0.908,0.9,0.908,0.9,0.8444444444444378,0.9,0.88,0.9339,0.8501,58997.0,0.88,0.93,0.935,0.88,71250.0
2023-05-01,HSCS,0.87,0.879,0.881,0.87,-1.9605633802816869,0.8875,0.9076,0.9076,0.864,61685.0,0.9,0.88,0.9339,0.8501,58997.0
2023-05-02,HSCS,0.838,0.81,0.84,0.81,-0.8046385043190057,0.8451,0.8701,0.8806,0.83,57699.0,0.8875,0.9076,0.9076,0.864,61685.0
2023-05-03,HSCS,0.866,0.86,0.88,0.852,2.7145566619250867,0.8436,0.8383,0.935,0.8,66833.0,0.8451,0.8701,0.8806,0.83,57699.0
2023-05-04,HSCS,0.9,0.87,0.935,0.87,3.448275862068969,0.87,0.8665,0.9199,0.8101,40349.0,0.8436,0.8383,0.935,0.8,66833.0
2023-05-05,HSCS,0.88,0.84,0.88,0.84,6.024096385542174,0.83,0.9,0.9349,0.8101,31137.0,0.87,0.8665,0.9199,0.8101,40349.0
2023-05-08,HSCS,0.83,0.85,0.908,0.83,-5.681818181818187,0.88,0.88,0.935,0.83,31884.0,0.83,0.9,0.9349,0.8101,31137.0
2023-05-09,HSCS,0.919,0.939,0.94,0.87,4.431818181818186,0.88,0.83,0.935,0.83,36056.0,0.88,0.88,0.935,0.83,31884.0
2023-05-10,HSCS,0.903,0.871,0.939,0.855,6.183143293758079,0.8507,0.919,0.94,0.8405,38493.0,0.88,0.83,0.935,0.83,36056.0
2023-05-11,HSCS,0.939,0.968,0.98,0.9,7.77267508610792,0.871,0.9033,0.9387,0.8551,30268.0,0.8507,0.919,0.94,0.8405,38493.0
2023-05-12,HSCS,1.18,1.07,1.19,1.07,-1.6666666666666683,1.2,0.9387,1.32,0.9002,749356.0,0.871,0.9033,0.9387,0.8551,30268.0
2023-05-15,HSCS,1.12,0.98,1.12,0.98,1.8181818181818195,1.1,1.18,1.1897,1.06,140536.0,1.2,0.9387,1.32,0.9002,749356.0
2023-05-16,HSCS,0.96,0.91,0.96,0.9,1.0105263157894793,0.95,1.12,1.12,0.8556,202195.0,1.1,1.18,1.1897,1.06,140536.0
2023-05-17,HSCS,0.88,0.866,0.88,0.862,2.158523848207027,0.8617,0.9596,0.9596,0.8617,52690.0,0.95,1.12,1.12,0.8556,202195.0
2023-05-18,HSCS,0.856,0.84,0.856,0.835,2.5029940119760514,0.835,0.8803,0.8803,0.815,85926.0,0.8617,0.9596,0.9596,0.8617,52690.0
2023-05-19,HSCS,0.841,0.84,0.859,0.84,-1.981121081459039,0.8581,0.8559,0.87,0.8322,37334.0,0.835,0.8803,0.8803,0.815,85926.0
2023-05-22,HSCS,0.879,0.915,0.92,0.879,1.0114942528735666,0.87,0.8411,0.89,0.84,17938.0,0.8581,0.8559,0.87,0.8322,37334.0
2023-05-23,HSCS,0.9,0.88,0.922,0.86,0.0,0.9,0.8788,0.92,0.86,67925.0,0.87,0.8411,0.89,0.84,17938.0
